BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,STATE,EVENT_TYPE,CZ_NAME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,TOR_F_SCALE,MAGNITUDE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY,FLOOD_CAUSE,MONTH_NAME
201001,15,1548,Ohio,Hail,PLAINS,41.1035,-83.9458,41.0692,-83.7709,,1.14,0,0,41K,,January
201109,5,1849,Minnesota,Flash Flood,CREEK,48.7378,-95.0508,48.8053,-95.0277,,2.0,0,0,336K,Heavy Rain,September
201808,23,0053,Texas,Flash Flood,PARK,31.3644,-95.6044,31.3437,-95.6003,,4.2,0,0,666K,Heavy Rain,August
201807,15,0215,Alabama,Hurricane,DOWNTOWN,32.5791,-87.6175,32.4418,-87.5225,,136.9,0,0,29.9M,,July
201902,9,0921,Nebraska,Winter Storm,NORTHERN,41.0942,-96.9772,41.1203,-97.0059,,5.9,0,0,192K,,February
201307,11,1106,Illinois,Tornado,HILL,39.4378,-89.4535,39.4618,-89.4482,EF1,0.0,0,0,61K,,July
201008,14,1703,Kentucky,Thunderstorm Wind,RIDGE,37.0865,-82.5983,37.0344,-82.4687,,81.3,0,0,5K,,August
201409,28,2022,Washington,Wildfire,MOUNTAIN,48.2755,-122.2057,48.1325,-122.3998,,716.0,0,0,1.1M,,September
202405,28,1126,Alabama,Hail,MOUNTAIN,30.534,-86.262,30.4001,-86.4516,,0.94,0,0,17K,,May
201312,19,2208,Minnesota,Winter Storm,RIVER,45.2966,-91.975,45.3585,-92.1013,,5.8,0,0,214K,,December
202409,29,1415,Kansas,Thunderstorm Wind,COASTAL,39.1438,-96.8122,38.9733,-97.0083,,83.0,0,0,7K,,September
201209,9,1634,Kentucky,Thunderstorm Wind,HILL,37.7372,-86.5171,37.82,-86.461,,47.0,0,0,6K,,September
201208,6,0416,Texas,Hurricane,HILL,36.0523,-105.4869,35.8946,-105.4807,,106.2,0,0,9.9M,,August
201207,15,1044,Louisiana,Flash Flood,PLAINS,32.0671,-90.8695,32.088,-90.6625,,3.4,0,0,40K,Heavy Rain,July
201511,21,0642,South Carolina,Hurricane,GROVE,32.9791,-82.1164,33.0604,-82.0779,,126.9,0,0,5.2M,,November
201908,3,0118,Virginia,Flash Flood,METRO,36.8169,-76.4179,36.9714,-76.5016,,4.1,0,0,98K,Heavy Rain / Burn Area,August
202006,16,0756,Georgia,Thunderstorm Wind,PARK,34.3329,-83.2113,34.4972,-83.3178,,60.1,0,0,21K,,June
202008,2,1607,Arkansas,Thunderstorm Wind,RIVER,36.3499,-93.3684,36.3354,-93.532,,78.9,0,0,153K,,August
202104,11,1311,Arkansas,Thunderstorm Wind,MOUNTAIN,34.0326,-93.9081,33.8583,-93.9157,,44.6,0,0,9K,,April
202005,27,1545,Tennessee,Flash Flood,VALLEY,35.7572,-89.8173,35.5707,-89.4971,,1.4,0,0,118K,Heavy Rain,May
201306,23,1134,Kansas,Tornado,EASTERN,39.5879,-96.924,39.7096,-96.821,EF0,0.0,0,0,2K,,June
201509,3,2219,Texas,Hurricane,WESTERN,34.0278,-95.0431,34.2278,-95.1257,,113.1,0,0,6.4M,,September
201307,21,0109,Wisconsin,Flash Flood,NORTHERN,44.1625,-91.5064,43.9188,-91.2367,,5.8,0,0,38K,Heavy Rain,July
201605,24,1107,Colorado,Thunderstorm Wind,HIGHLAND,39.2398,-105.5186,39.5391,-105.1792,,64.1,0,0,13K,,May
201407,8,1752,Iowa,Tornado,METRO,43.3846,-91.4665,43.4751,-91.4128,EF1,0.0,0,0,75K,,July
201410,29,0637,Nebraska,Thunderstorm Wind,BASIN,42.3878,-99.2812,42.4238,-99.2273,,67.4,0,0,48K,,October
201908,10,0854,Georgia,Flash Flood,PARK,31.387,-84.4849,31.2768,-84.7008,,2.4,1,2,110K,Heavy Rain / Burn Area,August
201404,15,1724,South Carolina,Hail,PLAINS,34.0475,-79.2769,34.0336,-79.4415,,0.83,0,0,10K,,April
201707,30,1218,Oklahoma,Tornado,METRO,36.499,-96.4743,36.4404,-96.3586,EF3,0.0,0,0,896K,,July
202205,3,0358,South Dakota,Flash Flood,LAKE,45.2172,-102.0285,45.2225,-101.8984,,2.7,0,0,244K,Heavy Rain,May
201207,1,1148,Georgia,Thunderstorm Wind,NORTHERN,31.8062,-82.7161,31.5217,-82.558,,42.2,0,0,71K,,July
201107,6,1624,Michigan,Hail,LAKE,45.4527,-90.2904,45.4009,-90.2595,,1.95,0,0,9K,,July
201208,2,1253,Washington,Wildfire,GROVE,46.4565,-120.7255,46.5437,-120.6171,,15074.0,0,1,887K,,August
201305,9,1339,Tennessee,Thunderstorm Wind,VALLEY,35.3396,-85.6605,35.1586,-85.9928,,48.7,0,0,11K,,May
202102,19,0800,Nebraska,Winter Storm,GROVE,40.3803,-101.6206,40.4837,-101.2318,,12.0,0,0,41K,,February
201711,12,2114,Montana,Winter Storm,NORTHERN,45.1306,-110.4966,45.0953,-110.6935,,10.8,0,0,87K,,November
201407,21,1345,North Dakota,Hail,HIGHLAND,47.2399,-97.0043,46.9643,-97.218,,0.63,0,0,35K,,July
201106,28,1429,Nebraska,Thunderstorm Wind,HILL,42.2623,-98.7888,42.6504,-98.6346,,75.4,0,0,11K,,June
201605,8,1532,Tennessee,Hail,GROVE,35.994,-86.3114,35.9875,-86.2447,,0.51,0,3,68K,,May
202109,15,0258,Texas,Thunderstorm Wind,SOUTHERN,35.6088,-101.4828,35.7813,-101.5499,,49.0,0,2,13K,,September
201705,10,0047,Mississippi,Thunderstorm Wind,HILL,30.4874,-91.2585,30.6679,-91.3674,,56.1,0,0,91K,,May
201306,17,2012,Minnesota,Tornado,PLAINS,47.6894,-92.1943,47.6988,-92.1525,EF1,0.0,0,0,11K,,June
202308,7,0324,Texas,Flash Flood,CREEK,27.8073,-95.6952,27.9217,-95.4557,,3.9,0,0,37K,Heavy Rain,August
202203,1,2023,South Dakota,Hail,VALLEY,45.021,-102.4256,45.0177,-102.3026,,0.51,0,0,18K,,March
201311,24,2137,Maine,Winter Storm,NORTHERN,43.1021,-70.8113,43.0743,-70.5351,,9.0,0,1,110K,,November
202207,12,1905,Kansas,Flash Flood,MOUNTAIN,38.3866,-95.7781,38.1718,-95.6576,,1.5,0,0,471K,Heavy Rain / Burn Area,July
201610,17,1716,Texas,Flash Flood,RIDGE,27.8323,-105.5422,27.7591,-105.5801,,4.5,0,0,59K,Heavy Rain,October
201811,21,2237,Florida,Hurricane,METRO,24.5191,-80.1004,24.6249,-79.9392,,151.3,0,0,10.7M,,November
201407,13,1959,Arizona,Wildfire,VALLEY,35.0033,-109.8141,34.9297,-109.5384,,5396.0,0,0,407K,,July
201406,29,0715,Virginia,Thunderstorm Wind,HIGHLAND,36.8417,-76.3164,36.9297,-76.2447,,41.9,0,0,15K,,June
201605,19,1408,Kentucky,Hail,GROVE,37.0087,-88.776,37.0127,-88.8592,,1.42,0,0,2K,,May
201106,28,1155,Maryland,Thunderstorm Wind,PLAINS,38.7694,-76.6342,38.7144,-76.6513,,61.0,0,0,11K,,June
202404,27,1439,Kansas,Thunderstorm Wind,EASTERN,37.402,-101.5701,37.3447,-101.6163,,45.3,0,0,15K,,April
201104,23,0047,Nebraska,Tornado,CENTRAL,40.5867,-98.127,40.6383,-98.0327,EF1,0.0,0,0,16K,,April
202206,30,1754,Kansas,Thunderstorm Wind,CENTRAL,38.5543,-94.7172,38.6709,-94.592,,52.9,1,1,3K,,June
201305,24,1957,Pennsylvania,Hail,WESTERN,41.1175,-75.4992,41.0935,-75.3321,,0.65,0,0,26K,,May
202210,3,0952,North Carolina,Hurricane,LAKE,33.9242,-77.7401,33.929,-77.6123,,73.4,0,0,5.8M,,October
202208,30,0010,Texas,Hurricane,RIVER,33.0191,-99.9382,33.094,-99.8475,,94.2,0,0,6.5M,,August
202205,27,1931,Massachusetts,Thunderstorm Wind,VALLEY,42.092,-72.4409,42.1252,-72.4471,,59.8,0,0,80K,,May
202406,9,1825,South Carolina,Thunderstorm Wind,HIGHLAND,34.3418,-80.8999,34.5198,-80.7623,,73.4,0,0,11K,,June
201409,2,1531,Florida,Hurricane,HILL,28.106,-83.4797,28.0492,-83.4015,,101.1,0,2,4.5M,,September
201903,13,1900,Alabama,Tornado,GROVE,33.8305,-85.5501,33.9104,-85.6595,EF1,0.0,0,0,35K,,March
201905,12,1615,Texas,Flash Flood,NORTHERN,28.2285,-94.1755,28.3322,-94.131,,6.7,0,0,450K,Heavy Rain,May
201206,1,0155,Texas,Hurricane,NORTHERN,34.9302,-105.2278,35.1971,-105.5067,,115.2,0,0,1.5M,,June
201808,19,2133,North Carolina,Hurricane,PARK,34.2382,-83.8098,34.0955,-83.9757,,139.8,0,0,5.8M,,August
201605,9,0702,Oklahoma,Tornado,NORTHERN,35.6823,-97.7396,35.7221,-97.5789,EF1,0.0,0,0,65K,,May
202207,8,1230,Colorado,Tornado,CENTRAL,40.672,-106.2812,40.7086,-106.3675,EF0,0.0,0,0,909,,July
201008,25,1435,Florida,Flash Flood,RIVER,30.2888,-85.0853,30.3014,-85.154,,3.0,0,0,75K,Heavy Rain,August
201107,15,2152,Pennsylvania,Flash Flood,WESTERN,39.8772,-79.2524,39.5774,-79.2766,,3.0,0,0,65K,Heavy Rain,July
202303,13,2238,Kansas,Hail,SOUTHERN,37.5117,-98.2423,37.7448,-98.3428,,0.53,0,0,5K,,March
201303,21,1559,South Dakota,Tornado,COASTAL,44.6798,-100.513,44.7621,-100.4968,EF3,0.0,0,0,7.5M,,March
201504,19,0615,Oklahoma,Tornado,COASTAL,35.7197,-102.1863,35.8628,-102.1127,EF1,0.0,0,0,30K,,April
202101,15,2013,Michigan,Thunderstorm Wind,RIDGE,45.0569,-88.6597,44.9377,-88.8113,,60.1,0,0,15K,,January
201106,28,1731,New York,Tornado,EASTERN,41.5031,-78.579,41.6332,-78.6445,EF1,0.0,0,0,60K,,June
201111,10,1643,South Carolina,Hurricane,COASTAL,32.0386,-80.0072,32.0011,-79.8866,,100.0,0,0,3.6M,,November
202108,7,1054,Tennessee,Flash Flood,HIGHLAND,36.086,-84.2999,36.2219,-84.1777,,1.3,0,0,15K,Heavy Rain,August
201904,18,2358,Oklahoma,Tornado,LAKE,36.264,-99.4784,36.2349,-99.4405,EF3,0.0,0,0,3.0M,,April
202303,3,1142,Indiana,Tornado,DOWNTOWN,39.2131,-87.6265,39.1419,-87.5731,EF0,0.0,0,0,4K,,March
202006,27,1519,South Dakota,Hail,BASIN,45.334,-97.7575,45.4754,-97.8347,,0.95,0,0,53K,,June
202303,22,1521,New Jersey,Hail,METRO,40.2447,-74.2879,40.2034,-74.1549,,1.21,0,0,844,,March
201209,19,0938,Nebraska,Tornado,VALLEY,42.7704,-96.9128,42.8374,-96.8818,EF2,0.0,0,0,754K,,September
201708,22,1918,Florida,Hurricane,COASTAL,25.2917,-83.4168,25.36,-83.6114,,99.8,0,0,3.8M,,August
201110,6,1311,Arkansas,Tornado,MOUNTAIN,33.6441,-92.0672,33.6088,-92.0446,EF0,0.0,2,2,4K,,October
202310,24,0522,Florida,Hurricane,METRO,27.8444,-82.6763,28.0405,-82.8446,,106.4,0,0,8.0M,,October
201407,29,2119,Minnesota,Hail,VALLEY,45.3173,-95.0186,45.3233,-95.1024,,0.94,0,0,120K,,July
201408,19,0823,South Dakota,Thunderstorm Wind,CREEK,45.3409,-97.5991,45.1979,-97.6179,,48.6,0,0,24K,,August
201808,2,0800,Alabama,Hurricane,CREEK,34.8889,-86.7752,35.026,-86.607,,125.5,0,0,11.7M,,August
202107,23,1634,Iowa,Flash Flood,WESTERN,40.8411,-91.9401,40.8085,-91.7226,,3.7,0,0,9K,Heavy Rain,July
201902,17,1524,Kansas,Thunderstorm Wind,BASIN,37.8035,-97.6605,37.8754,-97.9461,,64.8,0,0,24K,,February
201805,4,1709,Nebraska,Hail,DOWNTOWN,40.9713,-99.3353,41.06,-99.2463,,1.27,0,0,13K,,May
202405,9,2356,Illinois,Flash Flood,CREEK,37.8494,-88.7517,37.8512,-88.6262,,3.7,0,0,57K,Heavy Rain,May
202407,26,0540,Pennsylvania,Flash Flood,WESTERN,39.7336,-75.5176,39.7928,-75.6295,,3.2,0,0,84K,Heavy Rain,July
202211,7,0234,South Carolina,Hurricane,NORTHERN,32.7543,-82.8456,32.6501,-82.7394,,109.4,0,0,23.5M,,November
201611,27,1131,Mississippi,Thunderstorm Wind,NORTHERN,30.905,-88.7875,30.703,-89.0573,,80.6,0,0,8K,,November
202006,19,0552,South Carolina,Hurricane,NORTHERN,32.8525,-78.8662,32.7221,-79.1803,,115.4,0,0,10.6M,,June
201512,9,2223,South Dakota,Winter Storm,PARK,44.3312,-97.0244,44.4004,-97.154,,6.6,0,0,89K,,December
201608,2,1451,Georgia,Thunderstorm Wind,MOUNTAIN,30.6357,-82.5882,30.5669,-82.387,,79.9,0,0,15K,,August
202105,13,1651,Wisconsin,Flash Flood,MOUNTAIN,44.3353,-92.0421,44.6269,-92.1079,,5.9,0,0,16K,Planned Dam Release,May
201109,3,1322,Iowa,Thunderstorm Wind,SOUTHERN,43.283,-95.9478,43.3554,-95.8027,,64.4,0,0,10K,,September
201211,29,2036,Ohio,Flash Flood,CENTRAL,40.6152,-82.0834,41.0575,-82.0574,,4.4,0,0,61K,Ice Jam,November
201905,10,0954,Massachusetts,Thunderstorm Wind,METRO,42.5725,-69.9437,42.4597,-69.8298,,59.8,1,1,71K,,May
201011,22,1956,New York,Tornado,RIVER,44.8793,-77.1895,44.9056,-76.9721,EF2,0.0,0,0,350K,,November
201712,3,1845,Georgia,Tornado,DOWNTOWN,32.8493,-83.0125,33.036,-82.9192,EF1,0.0,0,0,55K,,December
201307,12,1306,Oklahoma,Hail,VALLEY,35.9005,-97.5745,35.9157,-97.8028,,1.4,0,0,11K,,July
202408,31,1653,Kansas,Hail,DOWNTOWN,38.5536,-97.0898,38.3662,-97.2267,,1.29,0,0,16K,,August
201602,21,0802,Texas,Wildfire,RIVER,25.97,-99.2772,25.9068,-99.0973,,1812.0,0,0,712K,,February
201207,14,0935,Texas,Tornado,LAKE,34.3048,-100.376,34.4577,-100.4959,EF0,0.0,0,0,3K,,July
201208,4,2110,Minnesota,Thunderstorm Wind,RIDGE,45.4308,-95.3659,45.2986,-95.3136,,93.2,0,2,34K,,August
202109,15,1434,Oklahoma,Flash Flood,NORTHERN,35.2323,-95.5623,34.8938,-95.5017,,2.0,0,0,73K,Heavy Rain,September
201810,23,2012,Hawaii,Hurricane,MOUNTAIN,19.7555,-157.3706,19.6984,-157.3627,,89.8,1,3,23.3M,,October
202201,11,2002,New Jersey,Thunderstorm Wind,VALLEY,41.2668,-75.3578,41.1521,-75.2075,,64.3,0,0,11K,,January
201108,31,1813,Kansas,Thunderstorm Wind,CREEK,38.9825,-100.3747,38.9298,-100.2454,,66.9,0,0,33K,,August
201109,21,2244,New Mexico,Thunderstorm Wind,METRO,31.9195,-108.235,31.8625,-107.9869,,58.0,1,0,20K,,September
201308,24,2024,Alabama,Flash Flood,METRO,33.7518,-86.0959,33.7727,-85.9981,,2.3,0,0,1.3M,Heavy Rain,August
201306,1,1337,Idaho,Wildfire,RIVER,45.9694,-114.6118,45.9907,-114.6024,,6741.0,0,0,2.6M,,June
202410,16,0835,Texas,Wildfire,HILL,34.7393,-104.6865,34.6252,-104.8752,,3953.0,0,0,223K,,October
202211,11,2045,North Dakota,Winter Storm,HILL,48.2546,-99.7461,48.0654,-99.5113,,2.7,0,0,11K,,November
202209,14,1107,Washington,Wildfire,CREEK,48.5588,-122.0893,48.542,-121.9721,,46373.0,0,0,1.2M,,September
202010,16,1943,North Carolina,Thunderstorm Wind,COASTAL,36.569,-76.7063,36.7111,-76.7381,,44.1,0,0,11K,,October
202008,22,1410,North Dakota,Thunderstorm Wind,BASIN,46.8211,-103.1988,46.7198,-103.3813,,65.4,0,0,15K,,August
201810,6,0335,New Jersey,Flash Flood,HILL,41.2052,-74.931,41.4346,-74.7161,,5.3,0,0,303K,Ice Jam,October
202110,5,2254,Texas,Flash Flood,METRO,35.6551,-100.3841,35.7499,-100.2972,,1.7,0,0,1.1M,Heavy Rain,October
201304,10,1827,Iowa,Thunderstorm Wind,DOWNTOWN,42.7076,-95.0699,43.0848,-94.7909,,74.4,0,0,32K,,April
201804,29,1823,Michigan,Tornado,MOUNTAIN,44.1722,-87.8414,44.2484,-87.7689,EF4,0.0,0,0,53.6M,,April
202310,2,0828,South Carolina,Hurricane,NORTHERN,33.1488,-79.9247,33.2944,-79.8466,,143.1,0,0,3.4M,,October
201410,14,1328,Arkansas,Hail,HIGHLAND,33.9526,-91.2187,33.8833,-91.4393,,0.94,0,0,22K,,October
201303,6,0554,Wyoming,Winter Storm,PLAINS,43.3957,-109.9127,43.5441,-109.7155,,8.9,0,0,178K,,March
201105,5,1804,Ohio,Hail,NORTHERN,38.8786,-82.1078,38.959,-82.262,,1.17,0,0,19K,,May
201602,6,0746,Wyoming,Winter Storm,HIGHLAND,44.9596,-105.9141,44.8902,-105.8978,,0.7,0,0,73K,,February
201210,15,0344,Kansas,Flash Flood,VALLEY,38.3303,-96.0716,38.3882,-95.9409,,2.9,0,0,200K,Ice Jam,October
201807,14,0005,Kansas,Thunderstorm Wind,RIVER,39.8391,-98.529,40.0676,-98.713,,45.0,0,0,18K,,July
201510,2,1818,California,Wildfire,EASTERN,35.8214,-115.5592,35.8843,-115.7729,,7523.0,0,0,990K,,October
201405,7,0013,Utah,Wildfire,LAKE,40.4798,-111.7924,40.4252,-111.6636,,1449.0,0,0,1.1M,,May
202307,4,0323,Tennessee,Thunderstorm Wind,BASIN,35.6689,-90.2745,35.8546,-90.2029,,79.9,0,0,33K,,July
202203,13,1441,North Dakota,Hail,NORTHERN,46.9505,-101.3155,47.2503,-101.4912,,0.45,0,0,8K,,March
201409,5,1948,New York,Thunderstorm Wind,RIDGE,40.5364,-76.1251,40.4443,-76.0935,,39.4,0,0,44K,,September
202108,30,0045,Georgia,Hurricane,LAKE,33.2621,-81.6805,33.1741,-81.817,,133.1,0,0,1.1M,,August
201006,16,2033,Oklahoma,Thunderstorm Wind,RIVER,36.9168,-101.7254,36.8672,-101.7234,,42.5,0,0,15K,,June
201309,20,1428,Missouri,Flash Flood,MOUNTAIN,36.6252,-90.66,36.5765,-90.6687,,4.0,0,0,36K,Heavy Rain,September
201908,5,1748,Colorado,Thunderstorm Wind,CREEK,37.5103,-107.8331,37.3503,-108.0253,,60.3,0,0,13K,,August
201408,6,1555,Wisconsin,Tornado,NORTHERN,45.3283,-87.7512,45.4758,-87.6552,EF3,0.0,1,10,9.8M,,August
202004,30,1138,Texas,Tornado,GROVE,34.8879,-101.5323,34.9238,-101.5898,EF0,0.0,0,0,23K,,April
201307,7,0407,Florida,Hurricane,MOUNTAIN,26.4028,-80.167,26.302,-80.4153,,73.7,0,0,9.4M,,July
202104,4,1830,Pennsylvania,Hail,SOUTHERN,41.57,-75.55,41.5906,-75.4992,,0.99,0,0,15K,,April
202006,26,1909,Indiana,Hail,VALLEY,38.2123,-87.8704,38.1861,-87.8443,,0.69,0,0,5K,,June
202104,25,1756,West Virginia,Thunderstorm Wind,PARK,38.42,-82.0521,38.4744,-82.166,,64.3,0,0,7K,,April
201107,18,0341,Ohio,Flash Flood,METRO,39.7976,-82.4423,39.5974,-82.3843,,4.0,0,0,908K,Ice Jam,July
201804,29,1909,Kansas,Thunderstorm Wind,COASTAL,37.5059,-102.041,37.5253,-102.1688,,83.0,0,0,22K,,April
201906,28,1213,Arizona,Thunderstorm Wind,DOWNTOWN,35.8153,-113.0944,35.5564,-113.0263,,53.9,0,0,5K,,June
202307,22,0944,Mississippi,Thunderstorm Wind,WESTERN,34.9084,-90.8688,34.94,-90.8308,,61.0,0,0,2K,,July
201011,16,2105,Kansas,Tornado,CREEK,39.9563,-99.9627,40.014,-99.8481,EF1,0.0,0,0,104K,,November
201002,17,0456,Massachusetts,Winter Storm,NORTHERN,41.3402,-72.1634,41.0664,-72.1546,,2.2,0,0,52K,,February
201112,27,1237,Wisconsin,Winter Storm,VALLEY,44.0693,-89.2872,44.0727,-89.2473,,19.7,0,0,39K,,December
201705,7,1944,Oklahoma,Thunderstorm Wind,HILL,33.9236,-100.3684,33.9499,-100.747,,39.6,0,0,13K,,May
201504,12,0316,Alabama,Hail,DOWNTOWN,34.5956,-87.4159,34.8189,-87.4565,,1.54,0,0,15K,,April
201004,29,1555,Texas,Flash Flood,WESTERN,28.6924,-93.5534,28.6178,-93.2989,,4.1,0,0,133K,Heavy Rain,April
202405,12,2052,Wisconsin,Thunderstorm Wind,DOWNTOWN,44.796,-91.7997,44.7524,-91.8764,,67.7,1,0,8K,,May
201912,12,0811,Iowa,Thunderstorm Wind,HIGHLAND,41.2128,-95.1434,41.0767,-95.2804,,63.8,0,0,3K,,December
202108,26,1723,Illinois,Thunderstorm Wind,HIGHLAND,39.4605,-90.6887,39.6492,-90.9157,,73.3,0,0,4K,,August
201206,13,0004,Texas,Hurricane,HIGHLAND,31.8479,-98.7475,31.855,-98.6288,,142.5,0,0,4.1M,,June
201411,25,1935,Idaho,Wildfire,RIDGE,47.9705,-113.7801,47.9297,-113.7738,,4988.0,0,0,3.4M,,November
201010,4,1332,South Carolina,Flash Flood,METRO,34.1849,-81.7392,34.0553,-81.8582,,4.7,0,0,342K,Heavy Rain,October
201506,29,0744,Colorado,Thunderstorm Wind,DOWNTOWN,38.7991,-105.35,38.8478,-105.4666,,69.9,0,0,5K,,June
201703,8,1020,Oklahoma,Thunderstorm Wind,BASIN,36.4907,-96.7169,36.5666,-96.4977,,78.6,0,0,26K,,March
201903,9,2103,Arkansas,Tornado,BASIN,34.3337,-93.6568,34.1994,-93.5278,EF2,0.0,0,0,585K,,March
201007,13,1857,Texas,Thunderstorm Wind,RIVER,25.8238,-102.6224,26.0882,-102.8869,,41.2,0,0,17K,,July
201303,28,0047,Michigan,Thunderstorm Wind,MOUNTAIN,46.4211,-84.871,46.7844,-84.7763,,44.6,0,0,78K,,March
202211,8,0142,Louisiana,Hail,CENTRAL,31.3707,-91.7959,31.4747,-91.925,,1.29,0,0,6K,,November
201202,1,1331,New Hampshire,Winter Storm,WESTERN,44.3419,-71.4725,44.4435,-71.5648,,6.5,0,0,631K,,February
202405,17,1009,Alabama,Hail,PLAINS,30.7921,-86.1948,30.8144,-85.9275,,1.28,0,0,34K,,May
201709,29,1516,Kansas,Flash Flood,VALLEY,39.2507,-96.1562,39.0378,-95.9455,,4.3,0,0,34K,Heavy Rain,September
202105,20,1623,Kentucky,Thunderstorm Wind,DOWNTOWN,38.3657,-84.7411,38.604,-84.7179,,79.8,0,0,13K,,May
201303,31,0917,Colorado,Winter Storm,WESTERN,38.5282,-107.6237,38.2305,-107.5891,,11.3,0,0,53K,,March
202206,11,1700,Iowa,Tornado,CENTRAL,42.9706,-94.4837,42.7514,-94.5892,EF4,0.0,0,0,237.8M,,June
201007,14,1633,Colorado,Tornado,BASIN,38.4685,-102.5691,38.4964,-102.5078,EF2,0.0,0,0,148K,,July
201409,11,1714,Mississippi,Hurricane,SOUTHERN,30.4135,-90.3008,30.4992,-90.0081,,93.6,0,0,18.6M,,September
202405,5,2047,Illinois,Tornado,CENTRAL,38.8493,-88.2648,38.9521,-88.4373,EF3,0.0,0,0,12.6M,,May
201104,14,0034,Mississippi,Tornado,RIDGE,32.7561,-88.4281,32.6997,-88.4245,EF0,0.0,0,0,8K,,April
202007,25,1522,Ohio,Flash Flood,COASTAL,39.1906,-84.2937,39.268,-84.2863,,4.1,0,0,230K,Heavy Rain / Burn Area,July
201309,3,0415,Louisiana,Hurricane,RIVER,31.6919,-91.0065,31.7579,-90.9836,,83.2,0,0,7.9M,,September
201505,3,2317,Louisiana,Flash Flood,VALLEY,32.7957,-91.2939,32.5194,-91.5525,,4.8,0,0,262K,Heavy Rain,May
201907,21,2226,Wisconsin,Flash Flood,RIDGE,44.792,-86.8751,44.662,-86.7993,,2.4,0,0,107K,Heavy Rain,July
201706,9,2125,Arkansas,Flash Flood,METRO,34.8784,-94.5444,34.9488,-94.7427,,2.2,0,0,257K,Heavy Rain,June
202309,16,2126,Georgia,Thunderstorm Wind,SOUTHERN,31.759,-81.4316,31.4696,-81.4394,,55.9,0,0,59K,,September
201311,16,1725,Texas,Thunderstorm Wind,LAKE,31.01,-93.9479,31.1327,-93.9102,,44.8,0,0,2K,,November
201302,27,0307,Wisconsin,Winter Storm,RIVER,43.5721,-92.0534,43.5835,-91.9292,,4.6,0,0,253K,,February
201004,30,1305,South Carolina,Tornado,COASTAL,33.1392,-80.4558,33.0341,-80.3669,EF0,0.0,0,0,1K,,April
201605,12,1425,Mississippi,Thunderstorm Wind,PLAINS,32.912,-88.5363,33.0385,-88.3653,,65.2,0,0,11K,,May
201407,23,1604,North Carolina,Tornado,EASTERN,33.8721,-77.0416,33.888,-77.0968,EF0,0.0,1,2,21K,,July
201208,20,1257,Oregon,Wildfire,PLAINS,44.4413,-118.316,44.3887,-118.2638,,22078.0,0,0,1.1M,,August
202006,23,2023,Colorado,Thunderstorm Wind,SOUTHERN,40.3396,-106.6523,40.3155,-106.7601,,62.4,0,0,28K,,June
202103,19,1844,Texas,Thunderstorm Wind,HILL,31.6618,-105.7011,31.7492,-105.7631,,36.9,0,0,16K,,March
201411,23,2101,Mississippi,Hurricane,BASIN,32.0636,-90.135,32.1665,-90.2213,,118.5,0,0,13.8M,,November
201303,17,1736,Arkansas,Thunderstorm Wind,MOUNTAIN,33.9335,-94.4315,33.7875,-94.523,,54.0,0,0,8K,,March
201505,5,2024,Louisiana,Hail,HIGHLAND,31.4603,-93.4903,31.4171,-93.532,,0.67,0,0,8K,,May
201108,30,2215,Illinois,Hail,PLAINS,38.9646,-90.5657,38.7292,-90.4708,,0.77,0,0,5K,,August
201001,31,0723,Vermont,Winter Storm,COASTAL,43.4502,-71.7041,43.3912,-71.6868,,20.3,0,0,53K,,January
201007,29,2100,Mississippi,Hurricane,CENTRAL,30.3683,-89.0378,30.3198,-88.9124,,93.3,0,0,1.4M,,July
201308,28,1451,Maryland,Thunderstorm Wind,HIGHLAND,39.2544,-75.0211,39.2444,-75.1642,,55.9,0,0,29K,,August
201404,22,1904,Virginia,Winter Storm,HIGHLAND,39.354,-83.2113,38.9664,-82.9851,,26.0,0,0,33K,,April
201107,17,1538,Alabama,Tornado,VALLEY,32.123,-88.1274,32.1683,-88.1641,EF0,0.0,0,0,2K,,July
202204,15,1208,North Dakota,Flash Flood,CREEK,46.38,-96.9447,46.4928,-97.1543,,3.9,0,0,348K,Ice Jam,April
201607,18,0424,North Carolina,Hurricane,BASIN,35.3187,-79.753,35.1133,-79.8643,,145.9,0,0,5.9M,,July
201706,15,1056,Missouri,Hail,PLAINS,38.3438,-91.5669,38.2904,-91.5722,,1.38,0,0,19K,,June
202409,1,2013,Colorado,Wildfire,PARK,37.4025,-105.5552,37.4055,-105.169,,1904.0,0,0,680K,,September
201704,11,1846,Oklahoma,Tornado,RIVER,35.8582,-101.9896,35.7345,-101.9278,EF0,0.0,0,0,588,,April
202204,22,1341,Florida,Flash Flood,RIVER,27.6657,-84.2933,27.7714,-84.4689,,3.5,0,0,98K,Heavy Rain,April
202310,20,1532,Arkansas,Tornado,PARK,35.1675,-89.7844,35.0819,-89.6551,EF5,0.0,0,0,107.5M,,October
202104,10,0111,South Dakota,Winter Storm,PARK,42.7648,-100.791,42.4463,-100.7623,,10.5,0,0,116K,,April
201904,30,1308,North Carolina,Tornado,PARK,34.2504,-78.6418,34.4115,-78.4511,EF2,0.0,0,0,688K,,April
202405,9,0201,Virginia,Hail,GROVE,39.0962,-78.736,38.9684,-78.6771,,0.74,0,0,12K,,May
